raceId_,driverId_,circuitRef_,full_name_,position_,grid_,race_time_,shortest_pit_stop_milliseconds,longest_pit_stop_milliseconds,mean_pit_stop_milliseconds
1092,842,suzuka,Pierre Gasly,18,17,+1:48.091,23966.0,409011.0,124815.5
1092,844,suzuka,Charles Leclerc,3,2,+31.763,25899.0,389973.0,207936.0
1092,846,suzuka,Lando Norris,10,10,+1:10.782,24595.0,406256.0,215425.5
1092,847,suzuka,George Russell,8,8,+47.661,28728.0,401057.0,214892.5
1092,849,suzuka,Nicholas Latifi,9,20,+1:10.143,24785.0,407673.0,216229.0
1092,852,suzuka,Yuki Tsunoda,13,13,+1:15.599,23756.0,402478.0,150224.33333333334
1092,854,suzuka,Mick Schumacher,17,15,+1:32.523,24608.0,400857.0,212732.5
1092,855,suzuka,Guanyu Zhou,16,14,+1:27.043,24266.0,410005.0,152944.66666666666
1093,1,americas,Lewis Hamilton,2,3,+5.023,24135.0,24362.0,24248.5
1093,4,americas,Fernando Alonso,7,14,+55.078,23870.0,39707.0,31788.5
1093,20,americas,Sebastian Vettel,8,10,+1:05.354,24307.0,38157.0,31232.0
1093,815,americas,Sergio Pérez,4,9,+8.293,23403.0,24801.0,24102.0
1093,817,americas,Daniel Ricciardo,16,15,+1:30.487,24436.0,26206.0,25321.0
1093,822,americas,Valtteri Bottas,0,7,0,25013.0,25013.0,25013.0
1093,825,americas,Kevin Magnussen,9,13,+1:05.834,29039.0,29039.0,29039.0
1093,830,americas,Max Verstappen,1,2,1:42:11.687,23866.0,32254.0,28060.0
1093,839,americas,Esteban Ocon,11,0,+1:12.875,24711.0,24816.0,24763.5
1093,840,americas,Lance Stroll,0,5,0,25417.0,25417.0,25417.0
1093,842,americas,Pierre Gasly,14,11,+1:21.763,23670.0,28918.0,26294.0
1093,844,americas,Charles Leclerc,3,12,+7.501,23755.0,24314.0,24034.5
1093,846,americas,Lando Norris,6,6,+53.785,23702.0,24026.0,23864.0
1093,847,americas,George Russell,5,4,+44.815,23947.0,30038.0,26164.666666666668
1093,848,americas,Alexander Albon,13,8,+1:20.057,24311.0,24624.0,24467.5
1093,849,americas,Nicholas Latifi,17,17,+1:43.588,24195.0,25321.0,24758.0
1093,852,americas,Yuki Tsunoda,10,19,+1:10.919,23241.0,23688.0,23464.5
1093,854,americas,Mick Schumacher,15,16,+1:24.490,24651.0,25209.0,24930.0
1093,855,americas,Guanyu Zhou,12,18,+1:16.164,25015.0,27326.0,26170.5
1094,1,rodriguez,Lewis Hamilton,2,3,+15.186,23194.0,23194.0,23194.0
1094,4,rodriguez,Fernando Alonso,19,9,0,23159.0,23159.0,23159.0
1094,20,rodriguez,Sebastian Vettel,14,16,0,22534.0,22534.0,22534.0
1094,815,rodriguez,Sergio Pérez,3,4,+18.097,24892.0,24892.0,24892.0
1094,817,rodriguez,Daniel Ricciardo,7,11,0,22280.0,22280.0,22280.0
1094,822,rodriguez,Valtteri Bottas,10,6,0,23863.0,23863.0,23863.0
1094,825,rodriguez,Kevin Magnussen,17,19,0,23722.0,23722.0,23722.0
1094,830,rodriguez,Max Verstappen,1,1,1:38:36.729,22487.0,22487.0,22487.0
1094,832,rodriguez,Carlos Sainz,5,5,+58.123,23469.0,23469.0,23469.0
1094,839,rodriguez,Esteban Ocon,8,10,0,22343.0,22343.0,22343.0
1094,840,rodriguez,Lance Stroll,15,20,0,23119.0,23509.0,23314.0
1094,842,rodriguez,Pierre Gasly,11,14,0,29168.0,29168.0,29168.0
1094,844,rodriguez,Charles Leclerc,6,7,+1:08.774,22193.0,22193.0,22193.0
1094,846,rodriguez,Lando Norris,9,8,0,22585.0,22585.0,22585.0
1094,847,rodriguez,George Russell,4,2,+49.431,22795.0,23118.0,22956.5
1094,848,rodriguez,Alexander Albon,12,17,0,23182.0,23182.0,23182.0
1094,849,rodriguez,Nicholas Latifi,18,18,0,23826.0,24039.0,23932.5
1094,852,rodriguez,Yuki Tsunoda,0,13,0,22468.0,22468.0,22468.0
1094,854,rodriguez,Mick Schumacher,16,15,0,23679.0,23679.0,23679.0
1094,855,rodriguez,Guanyu Zhou,13,12,0,24218.0,24218.0,24218.0
1095,1,interlagos,Lewis Hamilton,2,2,+1.529,23415.0,24081.0,23748.0
1095,4,interlagos,Fernando Alonso,5,17,+9.561,23478.0,28855.0,25374.333333333332
1095,20,interlagos,Sebastian Vettel,11,9,+26.183,24028.0,24248.0,24138.0
1095,815,interlagos,Sergio Pérez,7,4,+14.080,22869.0,23152.0,23010.5
1095,822,interlagos,Valtteri Bottas,9,14,+22.552,23908.0,24616.0,24262.0
1095,830,interlagos,Max Verstappen,6,3,+10.056,24102.0,31682.0,28908.666666666668
1095,832,interlagos,Carlos Sainz,3,7,+4.051,23483.0,25206.0,24168.333333333332
1095,839,interlagos,Esteban Ocon,8,16,+18.690,23868.0,24445.0,24156.5
1095,840,interlagos,Lance Stroll,10,15,+23.552,23469.0,23764.0,23616.5
1095,842,interlagos,Pierre Gasly,14,10,+31.867,23009.0,23460.0,23265.666666666668
1095,844,interlagos,Charles Leclerc,4,5,+8.441,23124.0,30080.0,25458.666666666668
1095,846,interlagos,Lando Norris,0,6,0,24669.0,29338.0,27003.5
1095,847,interlagos,George Russell,1,1,1:38:34.044,23480.0,23521.0,23500.5
1095,848,interlagos,Alexander Albon,15,19,+36.016,23322.0,24361.0,23678.333333333332
1095,849,interlagos,Nicholas Latifi,16,18,+37.038,23640.0,28807.0,25579.666666666668
1095,852,interlagos,Yuki Tsunoda,17,0,0,23287.0,23645.0,23522.333333333332
1095,854,interlagos,Mick Schumacher,13,12,+29.899,24487.0,25156.0,24821.5
1095,855,interlagos,Guanyu Zhou,12,13,+29.325,24332.0,25111.0,24721.5
1096,1,yas_marina,Lewis Hamilton,18,5,0,21270.0,21270.0,21270.0
1096,4,yas_marina,Fernando Alonso,0,10,0,21740.0,21740.0,21740.0
1096,20,yas_marina,Sebastian Vettel,10,9,+1:23.898,23186.0,23186.0,23186.0
1096,815,yas_marina,Sergio Pérez,3,2,+10.093,21360.0,21367.0,21363.5
1096,817,yas_marina,Daniel Ricciardo,9,13,+1:23.268,21893.0,21893.0,21893.0
1096,822,yas_marina,Valtteri Bottas,15,18,0,22573.0,22573.0,22573.0
1096,825,yas_marina,Kevin Magnussen,17,16,0,22387.0,22387.0,22387.0
1096,830,yas_marina,Max Verstappen,1,1,1:27:45.914,22735.0,22735.0,22735.0
1096,832,yas_marina,Carlos Sainz,4,4,+24.892,21575.0,21930.0,21752.5
1096,839,yas_marina,Esteban Ocon,7,8,+57.240,21734.0,21895.0,21814.5
1096,840,yas_marina,Lance Stroll,8,14,+1:16.931,21802.0,21814.0,21808.0
1096,842,yas_marina,Pierre Gasly,14,17,0,21855.0,21855.0,21855.0
1096,844,yas_marina,Charles Leclerc,2,3,+8.771,22210.0,22210.0,22210.0
1096,846,yas_marina,Lando Norris,6,7,+56.234,21559.0,22234.0,21896.5
1096,847,yas_marina,George Russell,5,6,+35.888,24243.0,27931.0,26087.0
1096,848,yas_marina,Alexander Albon,13,19,0,21793.0,21798.0,21795.5
1096,849,yas_marina,Nicholas Latifi,19,20,0,22423.0,25174.0,23798.5
1096,852,yas_marina,Yuki Tsunoda,11,11,+1:29.371,21591.0,22262.0,21926.5
1096,854,yas_marina,Mick Schumacher,16,12,0,22276.0,23530.0,22903.0
1096,855,yas_marina,Guanyu Zhou,12,15,0,22435.0,23159.0,22797.0
1098,1,bahrain,Lewis Hamilton,5,7,+50.977,24682.0,24690.0,24686.0
1098,4,bahrain,Fernando Alonso,3,5,+38.637,24869.0,25800.0,25334.5
1098,807,bahrain,Nico Hülkenberg,15,10,0,26075.0,37769.0,30308.0
1098,815,bahrain,Sergio Pérez,2,2,+11.987,24264.0,25091.0,24677.5
1098,822,bahrain,Valtteri Bottas,8,12,+1:12.647,25399.0,25643.0,25521.0
1098,825,bahrain,Kevin Magnussen,13,17,0,25125.0,25439.0,25302.666666666668
1098,830,bahrain,Max Verstappen,1,1,1:33:56.736,24289.0,24910.0,24599.5
1098,832,bahrain,Carlos Sainz,4,4,+48.052,24227.0,24500.0,24363.5
1098,839,bahrain,Esteban Ocon,0,9,0,24966.0,44518.0,36982.0
1098,840,bahrain,Lance Stroll,6,8,+54.502,24639.0,25449.0,25044.0
1098,842,bahrain,Pierre Gasly,9,20,+1:13.753,24736.0,25885.0,25166.666666666668
1098,844,bahrain,Charles Leclerc,0,3,0,24345.0,24644.0,24494.5
1098,846,bahrain,Lando Norris,17,11,0,30710.0,33661.0,32555.666666666668
1098,847,bahrain,George Russell,7,6,+55.873,24406.0,27062.0,25734.0
1098,848,bahrain,Alexander Albon,10,15,+1:29.774,24458.0,25054.0,24810.666666666668
1098,852,bahrain,Yuki Tsunoda,11,14,+1:30.870,24372.0,25818.0,25152.333333333332
1098,855,bahrain,Guanyu Zhou,16,13,0,25282.0,30167.0,27078.666666666668
1098,856,bahrain,Nyck de Vries,14,19,0,25018.0,25234.0,25126.0
1098,858,bahrain,Logan Sargeant,12,16,0,25047.0,25670.0,25439.0
1099,1,jeddah,Lewis Hamilton,5,7,+31.065,21102.0,21102.0,21102.0
1099,4,jeddah,Fernando Alonso,3,2,+20.728,26879.0,26879.0,26879.0
1099,807,jeddah,Nico Hülkenberg,12,10,+1:10.588,21567.0,21567.0,21567.0
1099,815,jeddah,Sergio Pérez,1,1,1:21:14.894,20715.0,20715.0,20715.0
1099,822,jeddah,Valtteri Bottas,18,14,0,21505.0,22191.0,21834.666666666668
1099,825,jeddah,Kevin Magnussen,10,13,+1:04.826,20870.0,20870.0,20870.0
1099,830,jeddah,Max Verstappen,2,15,+5.355,20824.0,20824.0,20824.0
1099,832,jeddah,Carlos Sainz,6,4,+35.876,20760.0,20760.0,20760.0
1099,839,jeddah,Esteban Ocon,8,6,+52.832,20762.0,20762.0,20762.0
1099,840,jeddah,Lance Stroll,0,5,0,21150.0,21150.0,21150.0
1099,842,jeddah,Pierre Gasly,9,9,+54.747,20719.0,20719.0,20719.0
1099,844,jeddah,Charles Leclerc,7,12,+43.162,20026.0,20026.0,20026.0
1099,846,jeddah,Lando Norris,17,19,+1:26.445,21352.0,29444.0,25398.0
1099,847,jeddah,George Russell,4,3,+25.866,20828.0,20828.0,20828.0
1099,848,jeddah,Alexander Albon,0,17,0,21397.0,21397.0,21397.0
1099,852,jeddah,Yuki Tsunoda,11,16,+1:07.494,21414.0,21414.0,21414.0
1099,855,jeddah,Guanyu Zhou,13,11,+1:16.060,21282.0,21703.0,21492.5
1099,856,jeddah,Nyck de Vries,14,18,+1:17.478,21116.0,21116.0,21116.0
1099,857,jeddah,Oscar Piastri,15,8,+1:25.021,31534.0,31534.0,31534.0
1099,858,jeddah,Logan Sargeant,16,20,+1:26.293,21064.0,21064.0,21064.0
1100,1,albert_park,Lewis Hamilton,2,3,+0.179,871670.0,1859435.0,1218762.0
1100,4,albert_park,Fernando Alonso,3,4,+0.769,874306.0,1845073.0,1215439.6666666667
1100,807,albert_park,Nico Hülkenberg,7,10,+4.939,880712.0,1869055.0,1225364.3333333333
1100,815,albert_park,Sergio Pérez,5,0,+3.320,17657.0,1853568.0,740602.6
1100,822,albert_park,Valtteri Bottas,11,0,+6.513,19825.0,1867182.0,610372.6666666666
1100,825,albert_park,Kevin Magnussen,17,14,0,20789.0,940228.0,480508.5
1100,830,albert_park,Max Verstappen,1,1,2:32:38.371,867756.0,1856502.0,1216456.6666666667
1100,832,albert_park,Carlos Sainz,12,5,+6.594,18319.0,1861554.0,922955.25
1100,839,albert_park,Esteban Ocon,14,11,0,18056.0,937929.0,611929.6666666666
1100,840,albert_park,Lance Stroll,4,6,+3.082,875053.0,1845925.0,1216066.6666666667
1100,842,albert_park,Pierre Gasly,13,9,0,875210.0,926996.0,901103.0
1100,846,albert_park,Lando Norris,6,13,+3.701,881064.0,1864087.0,1226638.0
1100,847,albert_park,George Russell,0,2,0,19146.0,930824.0,474985.0
1100,852,albert_park,Yuki Tsunoda,10,12,+6.052,18258.0,1871209.0,915776.75
1100,855,albert_park,Guanyu Zhou,9,17,+5.713,18951.0,1864998.0,737048.8
1100,856,albert_park,Nyck de Vries,15,15,0,18080.0,937874.0,438992.75
1100,857,albert_park,Oscar Piastri,8,16,+5.382,19442.0,1866226.0,921215.5
1100,858,albert_park,Logan Sargeant,16,18,0,18382.0,938017.0,300132.8333333333
1101,1,baku,Lewis Hamilton,6,5,+46.145,20324.0,20324.0,20324.0
1101,4,baku,Fernando Alonso,4,6,+22.024,23148.0,23148.0,23148.0
1101,807,baku,Nico Hülkenberg,17,0,0,24748.0,24748.0,24748.0
1101,815,baku,Sergio Pérez,1,3,1:32:42.436,20389.0,20389.0,20389.0
1101,822,baku,Valtteri Bottas,18,13,0,20967.0,22354.0,21444.333333333332
1101,825,baku,Kevin Magnussen,13,16,+1:29.729,30951.0,30951.0,30951.0
1101,830,baku,Max Verstappen,2,2,+2.137,20707.0,20707.0,20707.0
1101,832,baku,Carlos Sainz,5,4,+45.491,21970.0,21970.0,21970.0
1101,839,baku,Esteban Ocon,15,0,+1:37.794,20367.0,20367.0,20367.0
1101,840,baku,Lance Stroll,7,9,+51.617,23161.0,23161.0,23161.0
1101,842,baku,Pierre Gasly,14,17,+1:31.332,20235.0,21169.0,20702.0
1101,844,baku,Charles Leclerc,3,1,+21.217,21126.0,21126.0,21126.0
1101,846,baku,Lando Norris,9,7,+1:20.376,20346.0,20346.0,20346.0
1101,847,baku,George Russell,8,11,+1:14.240,20459.0,21389.0,20924.0
1101,848,baku,Alexander Albon,12,12,+1:28.623,21103.0,21103.0,21103.0
1101,852,baku,Yuki Tsunoda,10,8,+1:23.862,20497.0,20497.0,20497.0
1101,855,baku,Guanyu Zhou,0,15,0,22247.0,22247.0,22247.0
1101,857,baku,Oscar Piastri,11,10,+1:26.501,20902.0,20902.0,20902.0
1101,858,baku,Logan Sargeant,16,14,+1:40.943,21015.0,21015.0,21015.0
1102,1,miami,Lewis Hamilton,6,13,+51.249,22150.0,22150.0,22150.0
1102,4,miami,Fernando Alonso,3,2,+26.305,22631.0,22631.0,22631.0
1102,807,miami,Nico Hülkenberg,15,12,+1:14.950,23120.0,23120.0,23120.0
1102,815,miami,Sergio Pérez,2,1,+5.384,21884.0,21884.0,21884.0
1102,822,miami,Valtteri Bottas,13,10,+1:11.637,23158.0,23158.0,23158.0
1102,825,miami,Kevin Magnussen,10,4,+1:02.945,22616.0,22616.0,22616.0
1102,830,miami,Max Verstappen,1,9,1:27:38.241,22688.0,22688.0,22688.0
1102,832,miami,Carlos Sainz,5,3,+42.511,22278.0,22278.0,22278.0
1102,839,miami,Esteban Ocon,9,8,+58.123,21942.0,21942.0,21942.0
1102,840,miami,Lance Stroll,12,18,+1:04.754,22651.0,22651.0,22651.0
1102,842,miami,Pierre Gasly,8,5,+55.670,22417.0,22417.0,22417.0
1102,844,miami,Charles Leclerc,7,7,+52.988,22068.0,22068.0,22068.0
1102,846,miami,Lando Norris,17,16,+1:27.717,24090.0,24090.0,24090.0
1102,847,miami,George Russell,4,6,+33.229,22335.0,22335.0,22335.0
1102,848,miami,Alexander Albon,14,11,+1:12.861,22482.0,22482.0,22482.0
1102,852,miami,Yuki Tsunoda,11,17,+1:04.309,22390.0,22390.0,22390.0
1102,855,miami,Guanyu Zhou,16,14,+1:18.440,22796.0,22796.0,22796.0
1102,856,miami,Nyck de Vries,18,15,+1:28.949,23487.0,23487.0,23487.0
1102,857,miami,Oscar Piastri,19,19,0,22205.0,22205.0,22205.0
1102,858,miami,Logan Sargeant,20,20,0,48938.0,48938.0,48938.0
1104,1,monaco,Lewis Hamilton,4,5,+39.062,24594.0,26685.0,25639.5
1104,4,monaco,Fernando Alonso,2,2,+27.921,24414.0,25916.0,25165.0
1104,807,monaco,Nico Hülkenberg,17,18,0,25672.0,34725.0,30963.666666666668
1104,815,monaco,Sergio Pérez,16,20,0,24217.0,32749.0,27331.2
1104,822,monaco,Valtteri Bottas,11,15,0,30395.0,30395.0,30395.0
1104,825,monaco,Kevin Magnussen,0,17,0,51052.0,51052.0,51052.0
1104,830,monaco,Max Verstappen,1,1,1:48:51.980,24798.0,24798.0,24798.0
1104,832,monaco,Carlos Sainz,8,4,+1:03.391,24252.0,29300.0,26776.0
1104,839,monaco,Esteban Ocon,3,3,+36.990,24707.0,25833.0,25270.0
1104,840,monaco,Lance Stroll,0,14,0,24656.0,24656.0,24656.0
1104,842,monaco,Pierre Gasly,7,7,+1:02.362,23902.0,29949.0,26925.5
1104,844,monaco,Charles Leclerc,6,6,+1:01.890,24192.0,25713.0,24952.5
1104,846,monaco,Lando Norris,9,10,0,24663.0,33428.0,29045.5
1104,847,monaco,George Russell,5,8,+56.284,30980.0,30980.0,30980.0
1104,848,monaco,Alexander Albon,14,13,0,24290.0,26990.0,25640.0
1104,852,monaco,Yuki Tsunoda,15,9,0,33706.0,33706.0,33706.0
1104,855,monaco,Guanyu Zhou,13,19,0,25260.0,26141.0,25700.5
1104,856,monaco,Nyck de Vries,12,12,0,24539.0,24539.0,24539.0
1104,857,monaco,Oscar Piastri,10,11,0,25851.0,25851.0,25851.0
1104,858,monaco,Logan Sargeant,18,16,0,24376.0,27774.0,26032.0
1105,1,catalunya,Lewis Hamilton,2,4,+24.090,22575.0,22731.0,22653.0
1105,4,catalunya,Fernando Alonso,7,8,+1:04.127,22558.0,22896.0,22727.0
1105,807,catalunya,Nico Hülkenberg,15,7,0,22298.0,24484.0,23346.333333333332
1105,815,catalunya,Sergio Pérez,4,11,+35.812,21537.0,21775.0,21656.0
1105,822,catalunya,Valtteri Bottas,19,16,0,23691.0,24097.0,23894.0
1105,825,catalunya,Kevin Magnussen,18,17,0,22124.0,24800.0,23071.666666666668
1105,830,catalunya,Max Verstappen,1,1,1:27:57.940,22241.0,22357.0,22299.0
1105,832,catalunya,Carlos Sainz,5,2,+45.698,22321.0,22375.0,22348.0
1105,839,catalunya,Esteban Ocon,8,6,+1:09.242,22112.0,24110.0,23111.0
1105,840,catalunya,Lance Stroll,6,5,+1:03.320,22355.0,23371.0,22863.0
1105,842,catalunya,Pierre Gasly,10,10,+1:13.530,23388.0,23610.0,23499.0
1105,844,catalunya,Charles Leclerc,11,19,+1:14.419,21778.0,23003.0,22390.5
1105,846,catalunya,Lando Norris,17,3,0,22062.0,37736.0,27549.333333333332
1105,847,catalunya,George Russell,3,12,+32.389,22054.0,22275.0,22164.5
1105,848,catalunya,Alexander Albon,16,18,0,23319.0,23449.0,23384.0
1105,852,catalunya,Yuki Tsunoda,12,15,+1:15.416,22009.0,22176.0,22092.5
1105,855,catalunya,Guanyu Zhou,9,13,+1:11.878,22889.0,23430.0,23159.5
1105,856,catalunya,Nyck de Vries,14,14,0,21976.0,22522.0,22249.0
1105,857,catalunya,Oscar Piastri,13,9,0,22370.0,22862.0,22616.0
1105,858,catalunya,Logan Sargeant,20,20,0,22583.0,23827.0,23205.0
1106,1,villeneuve,Lewis Hamilton,3,3,+4.598,23749.0,24339.0,24044.0
1106,4,villeneuve,Fernando Alonso,2,2,+9.570,23928.0,24031.0,23979.5
1106,807,villeneuve,Nico Hülkenberg,15,5,0,24200.0,24880.0,24540.0
1106,815,villeneuve,Sergio Pérez,6,12,+51.028,23218.0,23281.0,23249.5
1106,822,villeneuve,Valtteri Bottas,10,14,+1:04.432,24038.0,24038.0,24038.0
1106,825,villeneuve,Kevin Magnussen,17,13,0,24515.0,24909.0,24712.0
1106,830,villeneuve,Max Verstappen,1,1,1:33:58.348,23644.0,23910.0,23777.0
1106,832,villeneuve,Carlos Sainz,5,11,+21.540,24133.0,24133.0,24133.0
1106,839,villeneuve,Esteban Ocon,8,6,+1:01.692,23698.0,24402.0,24050.0
1106,840,villeneuve,Lance Stroll,9,16,+1:04.402,23711.0,23839.0,23775.0
1106,842,villeneuve,Pierre Gasly,12,15,+1:05.249,24117.0,27515.0,25816.0
1106,844,villeneuve,Charles Leclerc,4,10,+18.648,24343.0,24343.0,24343.0
1106,846,villeneuve,Lando Norris,13,7,+1:08.363,23570.0,25862.0,24716.0
1106,847,villeneuve,George Russell,0,4,0,88943.0,88943.0,88943.0
1106,848,villeneuve,Alexander Albon,7,9,+1:00.813,25064.0,25064.0,25064.0
1106,852,villeneuve,Yuki Tsunoda,14,19,+1:13.423,23646.0,27523.0,25584.5
1106,855,villeneuve,Guanyu Zhou,16,20,0,24161.0,27509.0,25835.0
1106,856,villeneuve,Nyck de Vries,18,17,0,23786.0,24960.0,24373.0
1106,857,villeneuve,Oscar Piastri,11,8,+1:05.101,23436.0,24828.0,24132.0
1107,1,red_bull_ring,Lewis Hamilton,8,5,+49.196,16415.0,27724.0,22044.0
1107,4,red_bull_ring,Fernando Alonso,5,7,+30.317,16600.0,22371.0,20321.333333333332
1107,807,red_bull_ring,Nico Hülkenberg,0,8,0,16778.0,21891.0,19334.5
1107,815,red_bull_ring,Sergio Pérez,3,15,+17.188,17428.0,21655.0,20116.666666666668
1107,822,red_bull_ring,Valtteri Bottas,15,14,0,17130.0,31785.0,23630.0
1107,825,red_bull_ring,Kevin Magnussen,18,0,0,22250.0,26587.0,24830.333333333332
1107,830,red_bull_ring,Max Verstappen,1,1,1:25:33.607,16369.0,21641.0,20175.75
1107,832,red_bull_ring,Carlos Sainz,6,3,+31.377,16380.0,28583.0,23748.666666666668
1107,839,red_bull_ring,Esteban Ocon,14,12,0,18143.0,30427.0,23532.666666666668
1107,840,red_bull_ring,Lance Stroll,9,6,+59.043,16646.0,24332.0,21216.25
1107,842,red_bull_ring,Pierre Gasly,10,9,+1:07.667,16380.0,27804.0,21999.333333333332
1107,844,red_bull_ring,Charles Leclerc,2,2,+5.155,16393.0,23425.0,20429.333333333332
1107,846,red_bull_ring,Lando Norris,4,4,+26.327,18076.0,22088.0,20484.666666666668
1107,847,red_bull_ring,George Russell,7,11,+48.403,17946.0,22262.0,20636.666666666668
1107,848,red_bull_ring,Alexander Albon,11,10,+1:19.767,16737.0,27683.0,21994.0
1107,852,red_bull_ring,Yuki Tsunoda,19,16,0,16246.0,29691.0,23653.75
1107,855,red_bull_ring,Guanyu Zhou,12,17,0,17467.0,24374.0,21250.333333333332
1107,856,red_bull_ring,Nyck de Vries,17,0,0,17033.0,21333.0,19813.333333333332
1107,857,red_bull_ring,Oscar Piastri,16,13,0,17324.0,29912.0,23004.0
1107,858,red_bull_ring,Logan Sargeant,13,18,0,17337.0,23194.0,20691.333333333332
1108,1,silverstone,Lewis Hamilton,3,7,+6.783,29169.0,29169.0,29169.0
1108,4,silverstone,Fernando Alonso,7,9,+17.193,28679.0,28679.0,28679.0
1108,807,silverstone,Nico Hülkenberg,13,11,+26.663,30003.0,41972.0,35987.5
1108,815,silverstone,Sergio Pérez,6,15,+12.882,28060.0,28060.0,28060.0
1108,822,silverstone,Valtteri Bottas,12,20,+25.830,29662.0,29662.0,29662.0
1108,830,silverstone,Max Verstappen,1,1,1:25:16.938,29056.0,29056.0,29056.0
1108,832,silverstone,Carlos Sainz,10,5,+19.448,28869.0,28869.0,28869.0
1108,840,silverstone,Lance Stroll,14,12,+27.483,28561.0,28561.0,28561.0
1108,842,silverstone,Pierre Gasly,18,10,0,28458.0,28458.0,28458.0
1108,844,silverstone,Charles Leclerc,9,4,+18.689,28244.0,28805.0,28524.5
1108,846,silverstone,Lando Norris,2,2,+3.798,28438.0,28438.0,28438.0
1108,847,silverstone,George Russell,5,6,+11.206,29455.0,29455.0,29455.0
1108,848,silverstone,Alexander Albon,8,8,+17.878,29634.0,29634.0,29634.0
1108,852,silverstone,Yuki Tsunoda,16,16,+31.225,28353.0,28603.0,28478.0
1108,855,silverstone,Guanyu Zhou,15,17,+29.820,28709.0,34374.0,30753.333333333332
1108,856,silverstone,Nyck de Vries,17,18,+33.128,28242.0,28413.0,28327.5
1108,857,silverstone,Oscar Piastri,4,3,+7.776,28655.0,28655.0,28655.0
1108,858,silverstone,Logan Sargeant,11,14,+23.632,28847.0,28847.0,28847.0
1109,1,hungaroring,Lewis Hamilton,4,1,+39.134,21728.0,21974.0,21851.0
1109,4,hungaroring,Fernando Alonso,9,8,+1:15.709,22916.0,24152.0,23534.0
1109,807,hungaroring,Nico Hülkenberg,14,10,0,21955.0,22922.0,22438.5
1109,815,hungaroring,Sergio Pérez,3,9,+37.603,20880.0,21862.0,21371.0
1109,817,hungaroring,Daniel Ricciardo,13,13,0,21958.0,22203.0,22080.5
1109,822,hungaroring,Valtteri Bottas,12,7,0,22114.0,23242.0,22678.0
1109,825,hungaroring,Kevin Magnussen,17,19,0,22152.0,22753.0,22452.5
1109,830,hungaroring,Max Verstappen,1,2,1:38:08.634,21407.0,21680.0,21543.5
1109,832,hungaroring,Carlos Sainz,8,11,+1:11.073,21402.0,22051.0,21726.5
1109,840,hungaroring,Lance Stroll,10,14,0,21910.0,22403.0,22156.5
1109,844,hungaroring,Charles Leclerc,7,6,+1:10.317,21452.0,28404.0,24928.0
1109,846,hungaroring,Lando Norris,2,3,+33.731,21430.0,21541.0,21485.5
1109,847,hungaroring,George Russell,6,18,+1:05.825,21675.0,21886.0,21780.5
1109,848,hungaroring,Alexander Albon,11,16,0,21762.0,22076.0,21919.0
1109,852,hungaroring,Yuki Tsunoda,15,17,0,21181.0,26170.0,23675.5
1109,855,hungaroring,Guanyu Zhou,16,5,0,22853.0,29211.0,26032.0
1109,857,hungaroring,Oscar Piastri,5,4,+1:02.572,21171.0,22030.0,21600.5
1109,858,hungaroring,Logan Sargeant,0,20,0,22197.0,24001.0,23099.0
1110,1,spa,Lewis Hamilton,4,3,+49.671,23023.0,23156.0,23089.666666666668
1110,4,spa,Fernando Alonso,5,9,+56.184,23085.0,23798.0,23441.5
1110,807,spa,Nico Hülkenberg,18,0,+1:50.450,24571.0,25238.0,24904.5
1110,815,spa,Sergio Pérez,2,2,+22.305,22710.0,23684.0,23197.0
1110,817,spa,Daniel Ricciardo,16,19,+1:43.071,22843.0,23290.0,23066.5
1110,822,spa,Valtteri Bottas,12,13,+1:25.191,23362.0,23786.0,23574.0
1110,825,spa,Kevin Magnussen,15,16,+1:41.754,23572.0,23638.0,23605.0
1110,830,spa,Max Verstappen,1,6,1:22:30.450,22887.0,23012.0,22949.5
1110,832,spa,Carlos Sainz,0,4,0,23303.0,23303.0,23303.0
1110,839,spa,Esteban Ocon,8,14,+1:14.719,23085.0,23339.0,23212.0
1110,840,spa,Lance Stroll,9,10,+1:19.340,25397.0,25397.0,25397.0
1110,842,spa,Pierre Gasly,11,12,+1:23.084,25664.0,25664.0,25664.0
1110,844,spa,Charles Leclerc,3,1,+32.259,23148.0,23224.0,23186.0
1110,846,spa,Lando Norris,7,7,+1:13.719,23744.0,25012.0,24378.0
1110,847,spa,George Russell,6,8,+1:03.101,23837.0,23837.0,23837.0
1110,848,spa,Alexander Albon,14,15,+1:36.184,23529.0,25015.0,24046.666666666668
1110,852,spa,Yuki Tsunoda,10,11,+1:20.221,22610.0,22737.0,22673.5
1110,855,spa,Guanyu Zhou,13,17,+1:35.441,24045.0,24449.0,24247.0
1110,858,spa,Logan Sargeant,17,18,+1:44.476,23109.0,23938.0,23539.0
1111,1,zandvoort,Lewis Hamilton,6,13,+13.209,19327.0,2431108.0,502290.0
1111,4,zandvoort,Fernando Alonso,2,5,+3.744,20109.0,2455302.0,508372.0
1111,807,zandvoort,Nico Hülkenberg,12,14,+20.840,19713.0,2410704.0,501464.2
1111,815,zandvoort,Sergio Pérez,4,7,+10.068,18789.0,2461612.0,430952.5
1111,822,zandvoort,Valtteri Bottas,14,18,+27.388,19735.0,2405113.0,499553.2
1111,825,zandvoort,Kevin Magnussen,16,0,+31.410,20137.0,2394733.0,420155.5
1111,830,zandvoort,Max Verstappen,1,1,2:24:04.411,18706.0,2483382.0,430264.5
